Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,G_mean_rat,Dir_enc,A1_enc,A2_enc,A3_enc
1966,150,Drama,6.8,116,Asit Sen,Ashok Kumar,Dharmendra,Suchitra Sen,5.985004212299915,7.041666666666667,6.4305970149253735,6.194594594594594,6.8
1966,150,Romance,6.8,116,Asit Sen,Ashok Kumar,Dharmendra,Suchitra Sen,5.754529717253318,7.041666666666667,6.4305970149253735,6.194594594594594,6.8
1969,150,Action,5.7,21,Adurthi Subba Rao,Som Dutt,Leena Chandavarkar,Om Prakash,5.435978600089166,6.2,5.7,6.246511627906977,6.123255813953489
1969,150,Thriller,5.7,21,Adurthi Subba Rao,Som Dutt,Leena Chandavarkar,Om Prakash,5.53436385255648,6.2,5.7,6.246511627906977,6.123255813953489
1970,142,Drama,6.6,41,Raghunath Jhalani,Waheeda Rehman,Dharmendra,Sujit Kumar,5.985004212299915,6.550000000000001,6.306060606060606,6.194594594594594,6.074418604651163
1971,142,Drama,5.2,32,Tapi Chanakya,Waheeda Rehman,Sanjeev Kumar,Sudesh Kumar,5.985004212299915,6.025,6.306060606060606,6.722033898305085,5.2
1971,142,Family,5.2,32,Tapi Chanakya,Waheeda Rehman,Sanjeev Kumar,Sudesh Kumar,6.1843800322061195,6.025,6.306060606060606,6.722033898305085,5.2
1980,120,Comedy,6.4,99,Basu Chatterjee,Dev Anand,Tina Ambani,Girish Karnad,5.728073635765943,6.652238805970149,6.801069518716577,6.170588235294118,6.25625
1980,120,Drama,6.4,99,Basu Chatterjee,Dev Anand,Tina Ambani,Girish Karnad,5.985004212299915,6.652238805970149,6.801069518716577,6.170588235294118,6.25625
2004,90,Drama,6.9,80,Anup Kurian,Atul Kulkarni,Neha Dubey,Zafar Karachiwala,5.985004212299915,6.033333333333334,5.766666666666667,6.9,6.9
1972,120,Drama,7.3,6,Tapi Chanakya,Sawroop Butta,Swarup Dutt,Radha Saluja,5.985004212299915,6.025,7.3,7.3,7.3
1972,120,Romance,7.3,6,Tapi Chanakya,Sawroop Butta,Swarup Dutt,Radha Saluja,5.754529717253318,6.025,7.3,7.3,7.3
1999,137,Romance,5.2,5,Jayprakkash Shaw,Vivek Mushran,Gauri Khopkar,Rakesh Bedi,5.754529717253318,4.2125,4.185714285714286,5.2,5.414285714285715
1973,131,Comedy,6.5,129,Raja Nawathe,Sanjeev Kumar,Leena Chandavarkar,Nazima,5.728073635765943,6.565217391304348,6.475342465753425,6.246511627906977,6.5181818181818185
1973,131,Romance,6.5,129,Raja Nawathe,Sanjeev Kumar,Leena Chandavarkar,Nazima,5.754529717253318,6.565217391304348,6.475342465753425,6.246511627906977,6.5181818181818185
1973,131,Musical,6.5,129,Raja Nawathe,Sanjeev Kumar,Leena Chandavarkar,Nazima,6.183195020746888,6.565217391304348,6.475342465753425,6.246511627906977,6.5181818181818185
1983,167,Comedy,7.5,744,Shyam Benegal,Shabana Azmi,Smita Patil,Naseeruddin Shah,5.728073635765943,7.1875,6.687142857142858,6.1692307692307695,6.435294117647058
1983,167,Drama,7.5,744,Shyam Benegal,Shabana Azmi,Smita Patil,Naseeruddin Shah,5.985004212299915,7.1875,6.687142857142858,6.1692307692307695,6.435294117647058
1977,115,Drama,6.2,5,Mohammed Hussain,Yogeeta Bali,Master Bhagwan,Nasir Hussain,5.985004212299915,6.078787878787878,5.263636363636364,6.0,6.992857142857143
1983,136,Action,5.9,29,Harmesh Malhotra,Ranjit Sood,Ajit,Harbans Darshan M. Arora,5.435978600089166,5.419298245614034,5.900000000000001,6.286363636363637,5.94
1983,136,Crime,5.9,29,Harmesh Malhotra,Ranjit Sood,Ajit,Harbans Darshan M. Arora,5.726989935956085,5.419298245614034,5.900000000000001,6.286363636363637,5.94
1983,136,Drama,5.9,29,Harmesh Malhotra,Ranjit Sood,Ajit,Harbans Darshan M. Arora,5.985004212299915,5.419298245614034,5.900000000000001,6.286363636363637,5.94
2005,150,Biography,6.6,9520,Ketan Mehta,Aamir Khan,Rani Mukerji,Toby Stephens,6.763414634146342,6.814285714285715,6.867777777777778,6.017543859649122,6.599999999999999
2005,150,Drama,6.6,9520,Ketan Mehta,Aamir Khan,Rani Mukerji,Toby Stephens,5.985004212299915,6.814285714285715,6.867777777777778,6.017543859649122,6.599999999999999
2005,150,History,6.6,9520,Ketan Mehta,Aamir Khan,Rani Mukerji,Toby Stephens,6.830088495575221,6.814285714285715,6.867777777777778,6.017543859649122,6.599999999999999
2013,122,Drama,6.2,105,Samir Joshi,Mukta Barve,Mangesh Borgaonkar,Hemant Dhome,5.985004212299915,6.2,6.2,6.2,6.2
2013,122,Romance,6.2,105,Samir Joshi,Mukta Barve,Mangesh Borgaonkar,Hemant Dhome,5.754529717253318,6.2,6.2,6.2,6.2
1981,121,Horror,6.5,48,Vijay B.,Rekha,Anant Nag,Prema Narayan,4.787854251012146,6.5,5.4328125,6.8,6.081818181818182
1981,121,Thriller,6.5,48,Vijay B.,Rekha,Anant Nag,Prema Narayan,5.53436385255648,6.5,5.4328125,6.8,6.081818181818182
2007,121,Action,3.6,38,Selva,Annapoorna,Madhan Bob,Vagai Chandrasekar,5.435978600089166,3.6,5.0,3.6,3.6
2007,121,Crime,3.6,38,Selva,Annapoorna,Madhan Bob,Vagai Chandrasekar,5.726989935956085,3.6,5.0,3.6,3.6
2007,121,Drama,3.6,38,Selva,Annapoorna,Madhan Bob,Vagai Chandrasekar,5.985004212299915,3.6,5.0,3.6,3.6
2019,148,Action,6.4,10230,Radha Krishna Jagarlamudi,Kangana Ranaut,Kangana Ranaut,Danny Denzongpa,5.435978600089166,6.4625,6.041176470588235,5.364705882352942,5.697014925373134
2019,148,Biography,6.4,10230,Radha Krishna Jagarlamudi,Kangana Ranaut,Kangana Ranaut,Danny Denzongpa,6.763414634146342,6.4625,6.041176470588235,5.364705882352942,5.697014925373134
2019,148,Drama,6.4,10230,Radha Krishna Jagarlamudi,Kangana Ranaut,Kangana Ranaut,Danny Denzongpa,5.985004212299915,6.4625,6.041176470588235,5.364705882352942,5.697014925373134
2015,120,Adventure,8.0,18207,Ketan Mehta,Nawazuddin Siddiqui,Radhika Apte,Ashutosh Acharya,5.859942363112392,6.814285714285715,6.416216216216216,7.166666666666667,8.0
2015,120,Biography,8.0,18207,Ketan Mehta,Nawazuddin Siddiqui,Radhika Apte,Ashutosh Acharya,6.763414634146342,6.814285714285715,6.416216216216216,7.166666666666667,8.0
2015,120,Drama,8.0,18207,Ketan Mehta,Nawazuddin Siddiqui,Radhika Apte,Ashutosh Acharya,5.985004212299915,6.814285714285715,6.416216216216216,7.166666666666667,8.0
2014,130,Biography,7.2,478,Sandeep A. Varma,Anjori Alagh,Karan Ashar,Aarun D. Baliean,6.763414634146342,7.2,7.2,5.85,7.2
2014,130,Drama,7.2,478,Sandeep A. Varma,Anjori Alagh,Karan Ashar,Aarun D. Baliean,5.985004212299915,7.2,7.2,5.85,7.2
1976,161,Comedy,6.7,114,K. Balachander,Aalam,Hema Chaudhari,Kamal Haasan,5.728073635765943,7.2444444444444445,6.7,6.7,6.85
1976,161,Drama,6.7,114,K. Balachander,Aalam,Hema Chaudhari,Kamal Haasan,5.985004212299915,7.2444444444444445,6.7,6.7,6.85
1976,161,Romance,6.7,114,K. Balachander,Aalam,Hema Chaudhari,Kamal Haasan,5.754529717253318,7.2444444444444445,6.7,6.7,6.85
1962,141,Comedy,7.1,39,R. Krishnan,S. Panju,Kishore Kumar,Sadhana,5.728073635765943,6.4944444444444445,6.4944444444444445,6.338888888888889,6.683333333333334
1962,141,Musical,7.1,39,R. Krishnan,S. Panju,Kishore Kumar,Sadhana,6.183195020746888,6.4944444444444445,6.4944444444444445,6.338888888888889,6.683333333333334
1954,199,Drama,7.3,46,L.V. Prasad,Shivaji Ganesan,Girija,Kannamba,5.985004212299915,6.335,7.1499999999999995,7.3,7.3
1980,110,Drama,7.1,15,Kedar Kapoor,Urmila Bhatt,Shail Chaturvedi,Kalpana Iyer,5.985004212299915,6.366666666666666,6.866666666666666,6.3,6.68
1980,110,Romance,7.1,15,Kedar Kapoor,Urmila Bhatt,Shail Chaturvedi,Kalpana Iyer,5.754529717253318,6.366666666666666,6.866666666666666,6.3,6.68
2007,137,Crime,7.6,7563,Navdeep Singh,Abhay Deol,Gul Panag,Raima Sen,5.726989935956085,7.366666666666666,6.733333333333333,6.625,6.827272727272727
2007,137,Drama,7.6,7563,Navdeep Singh,Abhay Deol,Gul Panag,Raima Sen,5.985004212299915,7.366666666666666,6.733333333333333,6.625,6.827272727272727
2007,137,Mystery,7.6,7563,Navdeep Singh,Abhay Deol,Gul Panag,Raima Sen,5.793820224719101,7.366666666666666,6.733333333333333,6.625,6.827272727272727
1974,158,Comedy,6.8,214,Shammi Kapoor,Shammi Kapoor,Sanjeev Kumar,Zeenat Aman,5.728073635765943,6.8,6.745045045045045,6.722033898305085,6.594736842105263
1974,158,Musical,6.8,214,Shammi Kapoor,Shammi Kapoor,Sanjeev Kumar,Zeenat Aman,6.183195020746888,6.8,6.745045045045045,6.722033898305085,6.594736842105263
1974,158,Romance,6.8,214,Shammi Kapoor,Shammi Kapoor,Sanjeev Kumar,Zeenat Aman,5.754529717253318,6.8,6.745045045045045,6.722033898305085,6.594736842105263
2012,133,Comedy,3.4,69,Anil,Poonam Bajwa,Natasha Doshi,Muktha George,5.728073635765943,3.72,3.4,3.4,3.4
2012,133,Drama,3.4,69,Anil,Poonam Bajwa,Natasha Doshi,Muktha George,5.985004212299915,3.72,3.4,3.4,3.4
2012,133,Horror,3.4,69,Anil,Poonam Bajwa,Natasha Doshi,Muktha George,4.787854251012146,3.72,3.4,3.4,3.4
2018,112,Biography,7.4,3929,Nandita Das,Nawazuddin Siddiqui,Rasika Dugal,Tahir Raj Bhasin,6.763414634146342,7.4,6.416216216216216,7.5,6.68
2018,112,Drama,7.4,3929,Nandita Das,Nawazuddin Siddiqui,Rasika Dugal,Tahir Raj Bhasin,5.985004212299915,7.4,6.416216216216216,7.5,6.68
2017,92,Drama,6.0,89,Rahat Kazmi,Bhanu Pratap Singh,Sonal Sehgal,Shoib Shah,5.985004212299915,4.723076923076923,6.0,5.328571428571428,6.0
2017,92,History,6.0,89,Rahat Kazmi,Bhanu Pratap Singh,Sonal Sehgal,Shoib Shah,6.830088495575221,4.723076923076923,6.0,5.328571428571428,6.0
1960,120,Drama,6.0,65,Mandi Burman,Dev Anand,Nutan,K.N. Singh,5.985004212299915,6.0,6.801069518716577,6.77457627118644,6.415625
1960,120,Romance,6.0,65,Mandi Burman,Dev Anand,Nutan,K.N. Singh,5.754529717253318,6.0,6.801069518716577,6.77457627118644,6.415625
1979,113,Drama,6.9,289,Basu Chatterjee,Amitabh Bachchan,Moushumi Chatterjee,Rakesh Pandey,5.985004212299915,6.652238805970149,6.0929078014184395,5.99245283018868,6.345454545454545
1979,113,Romance,6.9,289,Basu Chatterjee,Amitabh Bachchan,Moushumi Chatterjee,Rakesh Pandey,5.754529717253318,6.652238805970149,6.0929078014184395,5.99245283018868,6.345454545454545
1979,113,Family,6.9,289,Basu Chatterjee,Amitabh Bachchan,Moushumi Chatterjee,Rakesh Pandey,6.1843800322061195,6.652238805970149,6.0929078014184395,5.99245283018868,6.345454545454545
1974,112,Drama,4.2,16,Mahesh Bhatt,Gulshan Arora,Kabir Bedi,Mukesh Bhatt,5.985004212299915,5.635051546391753,4.2,5.196296296296297,4.2
2003,132,Crime,8.1,10024,Vishal Bhardwaj,Irrfan Khan,Tabu,Pankaj Kapur,5.726989935956085,7.151724137931034,7.209756097560976,5.655223880597014,6.2823529411764705
2003,132,Drama,8.1,10024,Vishal Bhardwaj,Irrfan Khan,Tabu,Pankaj Kapur,5.985004212299915,7.151724137931034,7.209756097560976,5.655223880597014,6.2823529411764705
2003,132,Thriller,8.1,10024,Vishal Bhardwaj,Irrfan Khan,Tabu,Pankaj Kapur,5.53436385255648,7.151724137931034,7.209756097560976,5.655223880597014,6.2823529411764705
1984,166,Action,5.9,83,K. Bapaiah,Rajesh Khanna,Jeetendra,Jaya Prada,5.435978600089166,5.287878787878788,6.4037174721189585,5.587719298245614,5.308333333333334
1984,166,Crime,5.9,83,K. Bapaiah,Rajesh Khanna,Jeetendra,Jaya Prada,5.726989935956085,5.287878787878788,6.4037174721189585,5.587719298245614,5.308333333333334
1988,135,Action,4.5,30,Kawal Sharma,Jeetendra,Mithun Chakraborty,Madhavi,5.435978600089166,4.963157894736842,5.28213058419244,5.504,6.147368421052631
1985,177,Action,6.2,1604,Manmohan Desai,Amitabh Bachchan,Amrita Singh,Nirupa Roy,5.435978600089166,6.47719298245614,6.0929078014184395,5.2727272727272725,6.3090909090909095
1985,177,Drama,6.2,1604,Manmohan Desai,Amitabh Bachchan,Amrita Singh,Nirupa Roy,5.985004212299915,6.47719298245614,6.0929078014184395,5.2727272727272725,6.3090909090909095
1985,177,Romance,6.2,1604,Manmohan Desai,Amitabh Bachchan,Amrita Singh,Nirupa Roy,5.754529717253318,6.47719298245614,6.0929078014184395,5.2727272727272725,6.3090909090909095
1998,135,Action,4.2,31,Ganpati Bohra,Mithun Chakraborty,Ravali,Kader Khan,5.435978600089166,4.2,5.311764705882353,4.2,5.440909090909091
1987,149,Action,4.5,20,K. Bapaiah,Dharmendra,Jackie Shroff,Poonam Dhillon,5.435978600089166,5.287878787878788,5.838245614035088,5.010588235294118,6.0
2018,134,Action,7.4,6647,Vasan Bala,Abhimanyu Dasani,Radhika Madan,Mahesh Manjrekar,5.435978600089166,7.2,7.4,7.285714285714286,4.0200000000000005
2018,134,Comedy,7.4,6647,Vasan Bala,Abhimanyu Dasani,Radhika Madan,Mahesh Manjrekar,5.728073635765943,7.2,7.4,7.285714285714286,4.0200000000000005
2014,113,Action,7.3,11913,Pradeep Sarkar,Rani Mukerji,Tahir Raj Bhasin,Priyanka Sharma,5.435978600089166,6.223076923076923,5.685714285714286,7.3,7.3
2014,113,Crime,7.3,11913,Pradeep Sarkar,Rani Mukerji,Tahir Raj Bhasin,Priyanka Sharma,5.726989935956085,6.223076923076923,5.685714285714286,7.3,7.3
2014,113,Drama,7.3,11913,Pradeep Sarkar,Rani Mukerji,Tahir Raj Bhasin,Priyanka Sharma,5.985004212299915,6.223076923076923,5.685714285714286,7.3,7.3
2019,103,Action,7.4,8198,Gopi Puthran,Sunny Hinduja,Rani Mukerji,Rajesh Sharma,5.435978600089166,7.400000000000001,7.400000000000001,6.017543859649122,5.928571428571429
2019,103,Crime,7.4,8198,Gopi Puthran,Sunny Hinduja,Rani Mukerji,Rajesh Sharma,5.726989935956085,7.400000000000001,7.400000000000001,6.017543859649122,5.928571428571429
2019,103,Drama,7.4,8198,Gopi Puthran,Sunny Hinduja,Rani Mukerji,Rajesh Sharma,5.985004212299915,7.400000000000001,7.400000000000001,6.017543859649122,5.928571428571429
1983,133,Action,6.4,14,Govind Kulkarni,Master Makrand Bapat,Kamini Bhatia,Chhagan Bhujbal,5.435978600089166,6.400000000000001,6.400000000000001,6.1000000000000005,6.400000000000001
1983,133,Crime,6.4,14,Govind Kulkarni,Master Makrand Bapat,Kamini Bhatia,Chhagan Bhujbal,5.726989935956085,6.400000000000001,6.400000000000001,6.1000000000000005,6.400000000000001
1983,133,Drama,6.4,14,Govind Kulkarni,Master Makrand Bapat,Kamini Bhatia,Chhagan Bhujbal,5.985004212299915,6.400000000000001,6.400000000000001,6.1000000000000005,6.400000000000001
1988,141,Action,5.0,54,Brij,Dharmendra,Sanjay Dutt,Shabana Azmi,5.435978600089166,6.5086956521739125,5.838245614035088,5.02987012987013,6.135897435897435
1988,141,Adventure,5.0,54,Brij,Dharmendra,Sanjay Dutt,Shabana Azmi,5.859942363112392,6.5086956521739125,5.838245614035088,5.02987012987013,6.135897435897435
1988,141,Comedy,5.0,54,Brij,Dharmendra,Sanjay Dutt,Shabana Azmi,5.728073635765943,6.5086956521739125,5.838245614035088,5.02987012987013,6.135897435897435
2009,121,Crime,4.9,46,Devang Dholakia,Jimmy Sheirgill,Kim Sharma,Hrishitaa Bhatt,5.726989935956085,4.3,5.322950819672131,4.779999999999999,4.566666666666666
2009,121,Drama,4.9,46,Devang Dholakia,Jimmy Sheirgill,Kim Sharma,Hrishitaa Bhatt,5.985004212299915,4.3,5.322950819672131,4.779999999999999,4.566666666666666
2009,121,Mystery,4.9,46,Devang Dholakia,Jimmy Sheirgill,Kim Sharma,Hrishitaa Bhatt,5.793820224719101,4.3,5.322950819672131,4.779999999999999,4.566666666666666
2014,100,Drama,7.2,3565,Shonali Bose,Nilesh Maniyar,Kalki Koechlin,Revathi,5.985004212299915,7.425,7.2,5.985714285714286,6.300000000000001
2007,110,Comedy,4.8,1890,Willard Carroll,Salman Khan,Ali Larter,Nandana Sen,5.728073635765943,4.8,5.232857142857143,4.8,5.3
2007,110,Music,4.8,1890,Willard Carroll,Salman Khan,Ali Larter,Nandana Sen,6.109090909090909,4.8,5.232857142857143,4.8,5.3
2007,110,Romance,4.8,1890,Willard Carroll,Salman Khan,Ali Larter,Nandana Sen,5.754529717253318,4.8,5.232857142857143,4.8,5.3
1955,132,Action,6.4,16,G.P. Sippy,Bina Rai,Ajit,K.N. Singh,5.435978600089166,6.288888888888889,6.166666666666667,6.286363636363637,6.415625
1955,132,Crime,6.4,16,G.P. Sippy,Bina Rai,Ajit,K.N. Singh,5.726989935956085,6.288888888888889,6.166666666666667,6.286363636363637,6.415625
1955,132,Drama,6.4,16,G.P. Sippy,Bina Rai,Ajit,K.N. Singh,5.985004212299915,6.288888888888889,6.166666666666667,6.286363636363637,6.415625
2019,152,Action,3.6,3146,Milap Zaveri,Riteish Deshmukh,Sidharth Malhotra,Tara Sutaria,5.435978600089166,4.17,5.057894736842106,5.3375,2.9000000000000004
2019,152,Drama,3.6,3146,Milap Zaveri,Riteish Deshmukh,Sidharth Malhotra,Tara Sutaria,5.985004212299915,4.17,5.057894736842106,5.3375,2.9000000000000004
2019,152,Romance,3.6,3146,Milap Zaveri,Riteish Deshmukh,Sidharth Malhotra,Tara Sutaria,5.754529717253318,4.17,5.057894736842106,5.3375,2.9000000000000004
2003,160,Drama,3.5,132,Jayprakkash Shaw,Manisha Koirala,Suman Ranganath,Aryan Vaid,5.985004212299915,4.2125,4.913636363636363,4.414285714285714,3.5
2003,160,Musical,3.5,132,Jayprakkash Shaw,Manisha Koirala,Suman Ranganath,Aryan Vaid,6.183195020746888,4.2125,4.913636363636363,4.414285714285714,3.5
2002,107,Drama,6.3,33,Sunil Kumar Desai,Anand,Shringar Nagaraj,Prema,5.985004212299915,6.3,5.3999999999999995,6.3,5.949999999999999
2002,107,Horror,6.3,33,Sunil Kumar Desai,Anand,Shringar Nagaraj,Prema,4.787854251012146,6.3,5.3999999999999995,6.3,5.949999999999999
2002,107,Mystery,6.3,33,Sunil Kumar Desai,Anand,Shringar Nagaraj,Prema,5.793820224719101,6.3,5.3999999999999995,6.3,5.949999999999999
2019,130,Comedy,4.9,73,Kashmira Shah,Krishna Abhishek,Kashmira Shah,Rishaab Chauhaan,5.728073635765943,4.9,4.3,4.640000000000001,4.9
2017,94,Thriller,5.1,291,Pulkit,Devyani Cm,Manav Kaul,Saurabh Sachdeva,5.53436385255648,5.1,5.1,6.25,5.1
2012,67,Thriller,4.2,17,Dilip Shankar,Archana Joglekar,Akhilendra Mishra,Chetan Pandit,5.53436385255648,4.8428571428571425,4.2,4.266666666666667,4.75
2002,109,Action,5.4,17,Manish R. Khandelwal,Ishrat Ali,Liyaqat Bari,Mithun Chakraborty,5.435978600089166,5.4,4.7437499999999995,5.4,5.653333333333333
1987,155,Action,4.9,108,Mehul Kumar,Raaj Kumar,Govinda,Farha Naaz,5.435978600089166,5.140476190476191,5.718181818181818,5.018867924528302,4.724
1987,155,Drama,4.9,108,Mehul Kumar,Raaj Kumar,Govinda,Farha Naaz,5.985004212299915,5.140476190476191,5.718181818181818,5.018867924528302,4.724
2019,106,Drama,6.1,554,Vishal Mishra,Kunaal Roy Kapur,Tara-Alisha Berry,Rajesh Sharma,5.985004212299915,4.949999999999999,5.2,5.3,5.928571428571429
2019,106,Romance,6.1,554,Vishal Mishra,Kunaal Roy Kapur,Tara-Alisha Berry,Rajesh Sharma,5.754529717253318,4.949999999999999,5.2,5.3,5.928571428571429
2014,122,Action,6.8,10089,Omung Kumar,Priyanka Chopra Jonas,Sunil Thapa,Robin Das,5.435978600089166,5.71,5.845,6.8,6.925
2014,122,Biography,6.8,10089,Omung Kumar,Priyanka Chopra Jonas,Sunil Thapa,Robin Das,6.763414634146342,5.71,5.845,6.8,6.925
2014,122,Drama,6.8,10089,Omung Kumar,Priyanka Chopra Jonas,Sunil Thapa,Robin Das,5.985004212299915,5.71,5.845,6.8,6.925
1971,154,Family,7.1,61,Aravind Sen,Rajesh Khanna,Raaj Kumar,Mala Sinha,6.1843800322061195,6.24,6.4037174721189585,6.524390243902439,6.636363636363637
1971,154,Romance,7.1,61,Aravind Sen,Rajesh Khanna,Raaj Kumar,Mala Sinha,5.754529717253318,6.24,6.4037174721189585,6.524390243902439,6.636363636363637
